text,label
אתה תמיד יודע להגיד את המילה הנכונה,clean
איזה באסה שפספסתי את זה,clean
אתה מוזמן אלינו תמיד,clean
חתיכת הפתעה עשית לי תודה,clean
איזה מקצוען אתה פשוט תענוג,clean
אתה ממש עוזר לקהילה הזאת,clean
חתיכת שינוי עשית פה מדהים,clean
איזה מזל שיש אנשים כמוך,clean
נבלה,toxic
שרמוטה,toxic
כלב,toxic
חנזיר,toxic
אפס,toxic
זבל,toxic
סמרטוט,toxic
מושתן,toxic
פח אשפה,toxic
נרקומן,toxic
קוקסינל,toxic
הלוואי שתמות,toxic
תחנק,toxic
לך לעזאזל,toxic
יצור,toxic
למישהו יש את הטלפון של המזכירות?,clean
מישהו יודע אם המרכולית פתוחה?,clean
תודה רבה לכל מי שעזר בחיפושים,clean
מישהו שכח מעיל במועדון?,clean
אולי מישהו רוצה להחליף משמרת?,clean
בוקר טוב מישהו נוסע למרכז בשעה הקרובה?,clean
יש עדכון לגבי המפגש היום?,clean
תודה על השיתוף המידע חשוב מאוד,clean
מישהו מגיע מהצפון ויכול להביא חבילה?,clean
ערב טוב לכולם ושקט,clean
מזל טוב לכל החוגגים השבוע,clean
מישהו יודע איפה נרשמים לטיול?,clean
תודה על האירוח היה מקסים,clean
אשמח לעזרה עם המחשב אם מישהו פנוי,clean
שבוע טוב ומבורך לכל חברי הקיבוץ,clean
מה אתה מבין בכלל יא טמבל,toxic
עדיף שתשתוק ולא תביך את עצמך,toxic
מי שאל אותך בכלל?,toxic
לך תלמד לכתוב יא עילג,toxic
אתה הדבר הכי מיותר שראיתי היום,toxic
מוח של ציפור יש לך,toxic
תפסיק לחפור יא מעיק,toxic
אין לך חיים אה?,toxic
כל מילה שלך היא טעות אחת גדולה,toxic
תחזור לחור שיצאת ממנו,toxic
איזה יצור מאוס אתה באלוהים,toxic
תעשה טובה ותסתום,toxic
אתה פשוט בדיחה עצובה,toxic
מי אתה בכלל שתדבר ככה?,toxic
אל תנסה אפילו לצאת חכם כי אתה לא,toxic
תקשיבו חברים אתם עושים עבודה מדהימה,clean
תקשיבו זה אחד הדברים היפים שראיתי,clean
תקשיבו אני חייב עזרה עם השיעורי בית,clean
מישהו יודע אם יש מחר לימודים?,clean
מישהו ראה את המפתחות שלי במקרה?,clean
מישהו רוצה להצטרף אליי למשחק?,clean
אולי נלך כולנו לים מחר?,clean
אולי למישהו יש מטען להלוות לי?,clean
תקשיבו אני ממש מעריך את מה שעשיתם בשבילי,clean
מישהו יכול להסביר לי איך פותרים את זה?,clean
תקשיבו טוב זה הולך להיות שבוע מצוין,clean
מישהו מעוניין לקנות כרטיס להופעה?,clean
תקשיבו הכתבה הזאת ממש מעניינת,clean
מישהו יודע איפה הכי זול לקנות אוכל לכלב?,clean
אולי כדאי שנזמין פיצה לכולם,clean
תקשיבו אני גאה בכם מאוד,clean
מישהו רוצה טרמפ לצומת?,clean
תקשיבו זה פשוט גאוני מה שכתבתם פה,clean
מישהו מבין בתיקון מחשבים?,clean
אולי נעשה פגישה בזום היום בערב?,clean
איזה יופי של יוזמה כל הכבוד,clean
אתה פשוט בן אדם זהב,clean
חתיכת כישרון יש לך אחי,clean
איזה גבר תודה על הטרמפ,clean
אתה מלך באמת עזרת לי,clean
איזה כיף היה היום במפגש,clean
חתיכת השקעה הבאת פה בפוסט,clean
אתה תמיד יודע להגיד את המילה הנכונה,clean
איזה באסה שפספסתי את זה,clean
אתה מוזמן אלינו תמיד,clean
חתיכת הפתעה עשית לי תודה,clean
איזה מקצוען אתה פשוט תענוג,clean
אתה ממש עוזר לקהילה הזאת,clean
חתיכת שינוי עשית פה מדהים,clean
איזה מזל שיש אנשים כמוך,clean
למישהו יש את הטלפון של המזכירות?,clean
מישהו יודע אם המרכולית פתוחה?,clean
תודה רבה לכל מי שעזר בחיפושים,clean
מישהו שכח מעיל במועדון?,clean
אולי מישהו רוצה להחליף משמרת?,clean
בוקר טוב מישהו נוסע למרכז בשעה הקרובה?,clean
יש עדכון לגבי המפגש היום?,clean
תודה על השיתוף המידע חשוב מאוד,clean
מישהו מגיע מהצפון ויכול להביא חבילה?,clean
ערב טוב לכולם ושקט,clean
מזל טוב לכל החוגגים השבוע,clean
מישהו יודע איפה נרשמים לטיול?,clean
תודה על האירוח היה מקסים,clean
אשמח לעזרה עם המחשב אם מישהו פנוי,clean
שבוע טוב ומבורך לכל חברי הקיבוץ,clean
היי מישהו עובר ליד הדואר במקרה?,clean
תקשיבו השיר החדש שלו פשוט מעולה,clean
אולי מישהו רוצה לבוא איתי להליכה?,clean
מישהו יודע איפה אפשר למצוא מורה לגיטרה?,clean
תקשיבו אני צריך המלצה על מסעדה טובה,clean
איזה כיף שחזרתם הביתה,clean
אתה ממש השראה בשבילי,clean
חתיכת פרויקט הרמתם פה כל הכבוד,clean
מישהו ראה את הכלב שלי מסתובב?,clean
תודה למי שהחזיר לי את הארנקה,clean
אולי מישהו יודע מתי האוטובוס הבא?,clean
תקשיבו זה היה המפגש הכי מצחיק בעולם,clean
מישהו רוצה להחליף ספרים?,clean
תודה על העצה הטובה עזרת לי מאוד,clean
בוקר טוב לכולם ושיהיה יום מוצלח,clean
מישהו נוסע היום לתל אביב ויש לו מקום?,clean
איזה יופי של גינה טיפחתם פה,clean
אתה פשוט חבר אמת,clean
חתיכת דרך עברת וזה מרשים מאוד,clean
תקשיבו אני רוצה להגיד תודה לכולם,clean
מישהו מבין בגינון ויכול לייעץ לי?,clean
אולי נעשה על האש בשבת?,clean
תודה על התמיכה ברגעים הקשים,clean
איזה מזג אוויר מושלם לטיול,clean
אתה עושה עבודת קודש,clean
חתיכת תוצאה הבאתם במשחק אתמול,clean
מישהו יכול להשאיל לי כלי עבודה?,clean
תקשיבו הקינוח הזה פשוט חלום,clean
אולי מישהו יודע איך מפעילים את המכונה?,clean
מישהו עובר ליד הקריית גת היום?,clean
תודה על ההקשבה זה לא מובן מאליו,clean
איזה רעיון יצירתי פשוט מדהים,clean
אתה מקצוען אמיתי בכל מה שאתה עושה,clean
חתיכת מאמץ השקעת פה וזה ניכר,clean
תקשיבו אני ממליץ לכולם לקרוא את הספר,clean
מישהו יודע מתי נפתח הרישום לחוגים?,clean
אולי למישהו יש רעיון למתנה?,clean
תודה על הפרחים הם מקסימים,clean
איזה שירות מצוין קיבלתי פה,clean
אתה בן אדם פשוט מיוחד,clean
חתיכת חוויה זו הייתה לא נשכח,clean
מישהו נוסע לחיפה מחר בבוקר?,clean
תקשיבו אני ממש נהנית מהשיחות שלנו,clean
אולי מישהו רוצה ללכת להופעה?,clean
מישהו יודע איפה יש פנצ'ריה קרובה?,clean
תודה על המחמאה חיממת לי את הלב,clean
איזה יופי שהצלחת במבחן גאה בך,clean
אתה עוזר לי המון ואני מעריך את זה,clean
חתיכת יום עמוס היה לי אבל מספק,clean
מישהו רוצה שוקולד שהבאתי מהצפון?,clean
תקשיבו זה הפודקאסט הכי טוב שיש,clean
אולי מישהו יכול להסביר לי את המשימה?,clean
מישהו נוסע לירושלים בסופש?,clean
תודה על ההזמנה נשמח לבוא,clean
איזה צלם מוכשר אתה התמונות פצצה,clean
אתה נכס לכל צוות שאתה נמצא בו,clean
חתיכת שיעור למדתי היום,clean
מישהו מכיר טכנאי מכונות כביסה?,clean
תקשיבו אני חייב לשתף אתכם במשהו מצחיק,clean
אולי מישהו יודע איך מגיעים לשם?,clean
מישהו עובר במרכזית בבאר שבע?,clean
תודה על הרוח הגבית זה עוזר,clean
איזה שקט ושלווה יש פה פשוט כיף,clean
אתה מדבר דברי טעם תמיד,clean
חתיכת הפקה הרמתם פה לפורים,clean
מישהו ראה את המשקפיים שלי במקרה?,clean
תקשיבו אני ממש מחכה למפגש הבא,clean
אולי מישהו רוצה להצטרף לקבוצת ריצה?,clean
מישהו יודע מתי יש חלוקת דואר?,clean
תודה על העזרה עם השקיות,clean
איזה אירוח כיד המלך היה מדהים,clean
אתה אלוף העולם ואין עליך,clean
חתיכת עוגה טעימה הכנת תביאי מתכון,clean
מישהו נוסע לאילת בקרוב?,clean
תקשיבו אני ממש מתרגש מהחדשות,clean
אולי מישהו רוצה לבוא לסרט?,clean
מישהו מבין בתיקון אופניים?,clean
תודה על ההזדמנות שנתת לי,clean
איזה מזל שדיברנו זה עשה לי סדר,clean
אתה איש יקר וטוב לב,clean
חתיכת הצלחה הייתה לכם במופע,clean
מישהו יודע איפה שמתי את התיק?,clean
תקשיבו אני רוצה להמליץ על הסרט הזה,clean
אולי למישהו יש להשאיל לי סולם?,clean
מישהו נוסע לאזור השרון היום?,clean
תודה על התגובה המהירה,clean
איזה חיוך יש לך זה פשוט מדבק,clean
אתה השראה לכל הצעירים פה,clean
חתיכת עבודה עשית פה בגינה,clean
מישהו יודע מה שעות הפתיחה של המרפאה?,clean
תקשיבו הטיול הזה היה פשוט מושלם,clean
אולי מישהו רוצה להחליף בגדים?,clean
מישהו נוסע לצומת בית קמה?,clean
תודה על הטיפול המסור,clean
איזה יופי של שקיעה יש היום,clean
אתה פשוט מנטור מעולה,clean
חתיכת שינוי לטובה עשית בחייך,clean
מישהו יודע איפה הכי טוב לאכול פה?,clean
תקשיבו זה היה יום פשוט נפלא,clean
אולי מישהו רוצה לבוא לבריכה?,clean
יא אפס מאופס,toxic
תעוף לי מהעיניים כבר,toxic
חתיכת זבל מי שמכיר אותך בכלל,toxic
אתה הדבר הכי גרוע שקרה לי,toxic
בושה וחרפה איך שאתה נראה,toxic
יא דפוק בראש לך תתאשפז,toxic
אף אחד לא רוצה לשמוע אותך,toxic
סתום תפה יא חתיכת אידיוט,toxic
לך תחפש מי ינענע אותך יא זבל,toxic
אתה פשוט כישלון מהלך,toxic
יאללה יאללה מי סופר אותך בכלל,toxic
יא חתיכת בוט מסריח,toxic
שתשרף אמן יא חתיכת זבל,toxic
איכס איזה בן אדם מגעיל אתה,toxic
אתה פשוט בדיחה מהלכת,toxic
יכלב בן כלב,toxic
זבל טהור,toxic
יא בן זונה מזדיין,toxic
קרינג' רצח יא דפוק,toxic
